Directory URL,Branch Name,Branch Type,Name of Library Service,Library Service Type,WiFi Availability,Address Line 1,Address Line 2,Address Locality,Address Postcode,Postal Address Line 1,Postal Address Line 2,Postal Address Locality,Postal Address Postcode,ILL Address Line 1,ILL Address Line 2,ILL Address Line 3,ILL Address Line 4,ILL Address Locality,ILL Address Postcode,Phone,Phone (after hours),Mobile,Email,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Latitude (Decimal),Longitude (Decimal),Branch Manager Title,Branch Manager Personal Title,Branch Manager Name,Branch Manager Phone,Branch Manager Email,Other Staff Member Position Title,Other Staff Member Personal Title,Other Staff Member Name,Other Staff Member Phone,Other Staff Member Email,Date Created,Date Last Updated
https://plconnect.slq.qld.gov.au/directory/murweh-shire-council/morven-library,Morven Library,Branch,Murweh Shire Council,Rural Libraries Queensland,No,Warrego Highway,-,Morven,4468,Post Office,-,Morven,4468,-,-,-,-,-,-,-12900,-,-,-,Closed,1-5pm,Closed,Closed,8am-12 noon,Closed,Closed,-26.415336,147.112513,Library Administrator,Mrs,Maree Green; Marie Williams,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/murweh-shire-council/augathella-library,Augathella Library,Branch,Murweh Shire Council,Rural Libraries Queensland,No,Main Street,-,Augathella,4477,PO Box 63,-,Augathella,4477,-,-,-,-,-,-,-9844,-,-,-,8.30am-12.30pm; 1.30-4.30pm,8.30am-12.30pm; 1.30-4.30pm,8.30am-12.30pm; 1.30-4.30pm,8.30am-12.30pm; 1.30-4.30pm,Closed,9am-12 noon,Closed,-25.794675,146.586585,Library Administrator,Mrs,Laraine Steedman,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/injune-library,Injune Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,Yes,Hutton Street,-,Injune,4454,PO Box 150,-,Injune,4454,-,-,Maranoa Regional Council Library Services,38-44 Hawthorne Street,Roma,4455,-5074,-,-,injune.library@maranoa.qld.gov.au,8.30am-12 noon; 1-5pm,8.30am-12 noon; 1-5pm,8.30am-12 noon; 1-5pm,8.30am-12 noon; 1-5pm,8.30am-12 noon; 1-5pm,Closed,Closed,-25.84481,148.565497,Library Administrator,-,Susan Laycock; Susan Walmsley,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/mitchell-library,Mitchell Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,Yes,Cambridge Street,-,Mitchell,4465,PO Box 42,-,Mitchell,4465,-,-,Maranoa Regional Council Library Services,38-44 Hawthorne Street,Roma,4455,-11525,-,-,mitchell.library@maranoa.qld.gov.au,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,9am-12 noon,Closed,-26.487009,147.976323,Library Administrator,Ms,Heather Martin,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/mungallala-library,Mungallala Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,No,Redford Street,-,Mungallala,4467,-,-,-,-,-,-,38-44 Hawthorne Street,Maranoa Regional Council Library Services,Roma,4455,-10747,-,-,mungallala.library@maranoa.qld.gov.au,Closed,3-5.30pm,Closed,Closed,Closed,9am-12 noon,Closed,-26.446791,147.543812,Library Administrator,-,Brenda Jukes,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/yuleba-library,Yuleba Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,Yes,Stephenson Street,-,Yuleba,4427,PO Box 14,-,Yuleba,4427,-,-,Maranoa Regional Council Library Services,38-44 Hawthorne Street,Roma,4455,-13576,-,-,yuleba.library@maranoa.qld.gov.au,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,9am-12 noon; 1-5pm,Closed,Closed,-26.613201,149.382648,Library Administrator,Ms,Louise Wilson,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/north-burnett-regional-council/biggenden-library,Biggenden Library,Branch,North Burnett Regional Council,Rural Libraries Queensland,Yes,47 Edward Street,-,Biggenden,4621,-,-,-,-,-,-,-,-,-,-,-2207,-,-,-,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,Closed,Closed,-25.510587,152.04396,Libraries Unit Leader,Ms,Jenny Hall,-2207,Jenny.hall@northburnett.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/north-burnett-regional-council/eidsvold-library,Eidsvold Library,Branch,North Burnett Regional Council,Rural Libraries Queensland,Yes,36 Moreton Street,-,Eidsvold,4627,-,-,-,-,-,-,-,-,-,-,-2207,-,-,-,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,9am-12 noon,Closed,-25.370251,151.121959,Libraries Unit Leader,Ms,Jenny Hall,-2207,Jenny.hall@northburnett.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/pormpuraaw-aboriginal-shire-council/thaayorre-munkan-library,Thaayorre-Munkan Library,Branch,Pormpuraaw Aboriginal Shire Council,Indigenous Knowledge Centre,No,Thaayorre-Munkan Library and Arts and Crafts Gallery,Pormpuraaw St,Pormpuraaw,4892,Thaayorre-Munkan Library,C/- Post Office,Pormpuraaw,4892,-,-,-,-,-,-,-8272,-,-,-,8.30am-12 noon; 1-4pm,8.30am-12 noon; 1-4pm,8.30am-12 noon; 1-4pm,8.30am-12 noon; 1-4pm,8.30am-12 noon; 1-4pm,Closed,Closed,-14.899197,141.620116,IKC Coordinator,Ms,Katherine Coleman,-8272,library@pormpuraaw.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/quilpie-shire-council/quilpie-library,Quilpie Library,Branch,Quilpie Shire Council,Rural Libraries Queensland,Yes,52 Brolga Street,-,Quilpie,4480,PO Box 57,-,Quilpie,4480,-,-,-,-,-,-,-5152,-,-,library@quilpie.qld.gov.au,10am-1pm; 2-4.30pm,10am-1pm; 2-4.30pm,10am-1pm; 2-4.30pm,10am-1pm; 2-4.30pm,10am-1pm; 2-4.30pm,Closed,Closed,-26.613829,144.266255,Branch Manager,Mrs,Janet Foley,-5152,Library@quilpie.qld.gov.au,Library Assistant,Miss,Megan Rojek,-5152,Library@quilpie.qld.gov.au,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/redland-city-council/redland-library-administration-not-open-public,Redland - Library Administration,Administration,Redland City Council,Independent Library Service,No,Redland Libraries,"1st Floor, Cleveland Library Building",Cleveland,4163,Redland Libraries,PO Box 21,Cleveland,4163,-,-,-,-,-,-,-12076,-,-,-,Closed,Closed,Closed,Closed,Closed,Closed,Closed,-27.525789,153.266932,Library Services Manager,Mrs,Jo Jones,-12340,Jo.Jones@redland.qld.gov.au,-,-,-,-,-,22/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/proston-library,Proston Library,Branch,South Burnett Regional Council,Independent Library Service,Yes,34 Blake Street,-,Proston,4613,PO Box 336,-,Kingaroy,4610,Interlibrary Loans,South Burnett Regional Council Libraries,Kingaroy Library,PO Box 336,Kingaroy,4610,-13217,-,-,prostonlibrary@southburnett.qld.gov.au,Closed,9.30am-1pm; 2-4.30pm,9.30am-1pm; 2-4.30pm,9.30am-1pm; 2-4.30pm,9.30am-1pm,Closed,Closed,-26.16352,151.601307,Supervisor Library Services,Mrs,Julie Manning,-,jmanning@southburnett.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/durong-library,Durong Library,Community,South Burnett Regional Council,Independent Library Service,No,Durong Hall,8940 Wondai-Chinchilla Road,Durong,4610,-,-,-,-,-,-,-,-,-,-,-4286,-,-,-,Closed,Closed,Closed,Closed,2-4pm,Closed,Closed,-26.395637,151.245217,Library Administrator,-,Val Wieland,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/tablelands-regional-council/yungaburra-library,Yungaburra Library,Branch,Tablelands Regional Council,Independent Library Service,Yes,Maud Kehoe Park,-,Yungaburra,4872,-,-,-,-,Tablelands Library Service,Collections & Systems,c/- Atherton Library,PO Box 573,Atherton,4883,-6287,-,-,-,Closed,10am-2pm,Closed,Closed,2-5pm,9am-12 noon,Closed,-17.2707,145.583342,Branch Supervisor,-,Gwen Price,-6501,gwenp@trc.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/tablelands-regional-council/millaa-millaa-library,Millaa Millaa Library,Branch,Tablelands Regional Council,Independent Library Service,Yes,10 Main Street,-,Millaa Millaa,4886,-,-,-,-,Tablelands Library Service,Collections & Systems,c/- Atherton Library,PO Box 573,Atherton,4883,-6283,-,-,-,Closed,2-5pm,Closed,Closed,10am-2pm,9am-12 noon,Closed,-17.511937,145.613716,-,-,-,-,millaamillaal@trc.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/tablelands-regional-council/herberton-library-customer-service-centre,Herberton Library & Customer Service Centre,Branch,Tablelands Regional Council,Independent Library Service,Yes,61 Grace Street,-,Herberton,4883,PO Box 41,-,Herberton,4883,Tablelands Library Service,Collections & Systems,c/- Atherton Library,PO Box 573,Atherton,4883,-6817,-,-,-,Closed,10am-2pm,2-5pm,10am-2pm,2-5pm,9am-12 noon,Closed,-17.384152,145.385812,-,-,-,-,herbertonl@trc.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/townsville-city-council/flinders-street-library,Flinders Street Library,Branch,Townsville City Council,Independent Library Service,Yes,"Level 1, Northtown",280 Flinders Street,Townsville,4810,-,-,-,-,86 Thuringowa Drive,-,-,-,Thuringowa Central,4817,-14339,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,9am-1pm,-19.258722,146.817931,"Team Manager, Libraries",-,-,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/dalby-library,Dalby Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,MyALL 107,107 Drayton Street,Dalby,4405,PO Box 551,-,Dalby,4405,Attention: ILL Officer,Chinchilla Library,80-86 Heeney Street,-,Chinchilla,4413,-9099,-,-,dalby.library@wdrc.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-27.188644,151.26941,Library Operations Supervisor,Mrs,Chris Bermingham,-,chris.bermingham@wdrc.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/chinchilla-library,Chinchilla Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,80-86 Heeney Street,-,Chinchilla,4413,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-11876,-,-,chinchilla.library@wdrc.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-26.740794,150.625173,Library Delivery Supervisor,Ms,Shirley Venuto,-,shirley.venuto@wdrc.qld.gov.au,Library Services Officer,Mrs,Cathy McKenzie,-11866,cathy.mckenzie@wdrc.qld.gov.au,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/bell-library,Bell Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,Bell Bunya Community Centre,71 Maxwell Street,Bell,4408,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-5722,-,-,bell.library@wdrc.qld.gov.au,9am-3pm,9am-3pm,9am-4.30pm,9am-3pm,9am-3pm,9am-12 noon,Closed,-26.929516,151.447817,Library Services Officer,-,Pam Langridge,-8625,pamela.langridge@wdrc.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/miles-library,Miles Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,Corner Dawson and Murilla Streets,-,Miles,4415,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-9904,-,-,miles.library@wdrc.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-26.659179,150.186346,Centre Services Officer,Mrs,Claudia Honnery,-,-,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/winton-shire-council/winton-library,Winton Library,Branch,Winton Shire Council,Rural Libraries Queensland,Yes,76 Elderslie Street,-,Winton,4735,PO Box 288,-,Winton,4735,-,-,-,-,-,-,-4996,-,-,library@winton.qld.gov.au,9.30am-4.30pm,9.30am-4.30pm,9.30am-4.30pm,9.30am-4.30pm,9.30am-4.30pm,9.30-11.30am,Closed,-22.390169,143.037354,Library Administrator,Ms,Linda Elliott,-,library@winton.qld.gov.au,Library Services Manager,Mrs,Amanda Searle,-4996,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/weipa-town-authority/hibberd-library,Hibberd Library,Branch,Weipa Town Authority,Rural Libraries Queensland,Yes,Hibberd Drive,-,Weipa,4874,PO Box 420,-,Weipa,4874,-,-,-,-,-,-,-13379,-,-,library@weipatownauthority.com.au,9am-4.30pm,9am-4.30pm,9am-4.30pm,9am-4.30pm,9am-4pm,9am-12 noon,Closed,-12.621981,141.877932,Library Officer,-,Richelle Ryan,-13379,library@weipatownauthority.com.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/woorabinda-aboriginal-shire-council/woorabinda-indigenous-knowledge-centre,Woorabinda Indigenous Knowledge Centre,Branch,Woorabinda Aboriginal Shire Council,Indigenous Knowledge Centre,No,122 Carbine Street,-,Woorabinda,4713,C/- Post Office,-,Woorabinda,4713,-,-,-,-,-,-,-5614,-,-,ikc1@woorabinda.qld.gov.au,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-12 noon,Closed,Closed,-24.13366,149.457266,IKC Coordinator,-,Douglas Graham,-1796,IKC1@woorabinda.qld.gov.au,-,-,-,-,-,17/03/11,6/04/20
https://plconnect.slq.qld.gov.au/directory/whitsunday-regional-council/cannonvale-library,Cannonvale Library,Branch,Whitsunday Regional Council,Independent Library Service,Yes,Whitsunday Plaza Shopping Centre,Shute Harbour Road,Cannonvale,4802,PO Box 104,-,Proserpine,4800,-,-,-,-,-,-,-14192,-,-,-,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.45-11.45am,Closed,-20.290791,148.674928,Library Team Leader Cannonvale Library,-,Kerry Dorman,-14194,kerry.dorman@whitsundayrc.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/whitsunday-regional-council/bowen-library,Bowen Library,Branch,Whitsunday Regional Council,Independent Library Service,Yes,67 Herbert Street,-,Bowen,4805,PO Box 104,-,Proserpine,4800,-,-,-,-,-,-,-8377,-,-,-,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.45-11.45am,Closed,-20.011875,148.245594,Team Leader,Mrs,Robyn Batman,-8378,robyn.batman@whitsundayrc.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/whitsunday-regional-council/proserpine-library,Proserpine Library,Branch,Whitsunday Regional Council,Independent Library Service,Yes,12 Main Street,-,Proserpine,4800,PO Box 104,-,Proserpine,4800,-,-,-,-,-,-,-5166,-,-,-,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.15am-4.45pm,8.45-11.45am,Closed,-20.401719,148.580217,Team Leader,Mrs,Robyn Batman,-8378,robyn.batman@whitsundayrc.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/wujal-wujal-aboriginal-shire-council/binal-mungka-bayen-knowledge-centre,Binal Mungka Bayen Knowledge Centre,Branch,Wujal Wujal Aboriginal Shire Council,Indigenous Knowledge Centre,No,Binal Mungka Bayen,-,Wujal Wujal,4895,Attn. Dawn Harrigan,"C/- Post Office, Wujal Wujal",via Cooktown,4895,-,-,-,-,-,-,-12100,-,-,ikcwujal@gmail.com,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,Closed,-15.945075,145.319567,IKC Coordinator,Ms,Kylie Mills,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/special-needs-library,Special Needs Library,Branch,Gold Coast City Council,Independent Library Service,Yes,Corner White and Price Streets,-,Nerang,4211,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-12707,-,-,-,9am-6pm,9am-6pm,9am-6pm,9am-7pm,9am-6pm,9am-1pm,Closed,-27.99145,153.3352,-,-,-,-,-,-,-,-,-,-,16/03/20,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/book-box,Book Box,Branch,Gold Coast City Council,Independent Library Service,Yes,Ormeau Centre,3 Cuthbert Drive,Ormeau,4208,-,-,-,-,-,-,-,-,-,-,-14828,-,-,-,9am-12 noon,9am-12 noon,9am-12 noon,9am-12 noon; 1-5pm,9am-12 noon,Closed,Closed,-27.7627,153.24563,-,-,-,-,-,-,-,-,-,-,16/03/20,6/04/20
https://plconnect.slq.qld.gov.au/directory/brisbane-city-council/brisbane-library-administration-not-open-public,Brisbane - Library Administration,Administration,Brisbane City Council,Independent Library Service,No,"Floor 8, Brisbane Square",266 George Street,Brisbane,4000,-,-,-,-,-,-,-,-,-,-,-7604,-,-,-,Closed,Closed,Closed,Closed,Closed,Closed,Closed,-27.470658,153.022503,-,Ms,Sharan Harvey,-7604,MLS@brisbane.qld.gov.au,-,-,-,-,-,15/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/boulia-shire-council/boulia-library,Boulia Library,Branch,Boulia Shire Council,Rural Libraries Queensland,No,Burke Street,-,Boulia,4829,-,-,-,-,-,-,-,-,-,-,-8100,-,-,library@boulia.qld.gov.au,1-5pm,1-5pm,1-5pm,1-5pm,1-5pm,Closed,Closed,-22.910561,139.911844,Acting Library Manager,-,Sandra Capewell,-8100,library@boulia.qld.gov.au,-,-,-,-,-,10/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/bundaberg-regional-council/bundaberg-library,Bundaberg Library,Branch,Bundaberg Regional Council,Independent Library Service,Yes,49 Woondooma Street,-,Bundaberg,4670,PO Box 885,-,Bundaberg,4670,49 Woondooma Street,-,-,-,Bundaberg,4670,-8216,-,-,library@bundaberg.qld.gov.au,9.30am-6pm,9.30am-6pm,9.30am-6pm,9.30am-6pm,9.30am-5pm,9am-1pm,Closed,-24.868659,152.348329,Information Services Librarian,Mr,Stephen Harris,-8210,stephen.harris@bundaberg.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/burdekin-shire-council/burdekin-library,Burdekin Library,Branch,Burdekin Shire Council,Independent Library Service,Yes,108 Graham Street,-,Ayr,4807,PO Box 974,-,Ayr,4807,-,-,-,-,-,-,-14699,-,-,library@burdekin.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-1pm,Closed,-19.576055,147.404029,Library Services Manager,Ms,Alexis Adams,-14699,alexis.adams@burdekin.qld.gov.au,Library Community Services Officer,Mrs,Jaye Christensen,-14704,jaye.christensen@burdekin.qld.gov.au,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/burke-shire-council/burke-shire-library,Burke Shire Library,Branch,Burke Shire Council,Rural Libraries Queensland,No,Shire Office,"Lot 65, Musgrave Street",Burketown,4830,PO Box 90,-,Burketown,4830,-,-,-,-,-,-,-9791,-,-,office@burke.qld.gov.au,9am-4pm,9am-4pm,9am-4pm,9am-4pm,9am-4pm,Closed,Closed,-17.740674,139.546762,Library Administrator,-,Madison Marshall,-9791,mmarshall@burke.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/gold-coast-library-administration-not-open-public,Gold Coast - Library Administration,Administration,Gold Coast City Council,Independent Library Service,Yes,8 Karp Court,-,Bundall,4217,Council Administration Centre,PO Box 5042,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-12315,-,-,-,Closed,Closed,Closed,Closed,Closed,Closed,Closed,-28.077641,153.385599,"Manager, City Libraries",-,Melinda Buker,-12315,mbuker@goldcoast.qld.gov.au,-,-,-,-,-,17/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/cairns-regional-council/cairns-library-administration-not-open-public,Cairns - Library Administration,Administration,Cairns Regional Council,Independent Library Service,No,151 Abbott Street,-,Cairns,4870,PO Box 359,-,Cairns,4870,-,-,-,-,-,-,-7717,-,-,-,Closed,Closed,Closed,Closed,Closed,Closed,Closed,-16.920184,145.775378,-,-,-,-,-,-,-,-,-,-,16/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/charters-towers-regional-council/charters-towers-excelsior-library,Charters Towers Excelsior Library,Branch,Charters Towers Regional Council,Rural Libraries Queensland,Yes,130 Gill Street,-,Charters Towers,4820,PO Box 189,-,Charters Towers,4820,130 Gill Street,-,-,-,Charters Towers,4820,-10287,-,-,-,10am-5pm,10am-5pm,10am-5pm,9am-5pm,10am-5pm,9:30am-1pm,Closed,-20.076807,146.261319,Library Manager,-,Lia Gladman,-10288,library@charterstowers.qld.gov.au,Staff member,-,Anne Tweedie,-10287,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/cloncurry-shire-council/cloncurry-bob-mcdonald-library,Cloncurry Bob McDonald Library,Branch,Cloncurry Shire Council,Rural Libraries Queensland,Yes,43 Scarr Street,-,Cloncurry,4824,PO Box 3,-,Cloncurry,4824,-,-,-,-,-,-,-6276,-,-,csclib2@bigpond.com,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-20.705489,140.507012,Library Services Coordinator,Mrs,Julie Guteridge,-12210,csclib2@bigpond.com,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/cook-shire-council/cooktown-library,Cooktown Library,Branch,Cook Shire Council,Rural Libraries Queensland,Yes,33 Helen Street,-,Cooktown,4895,Locked Bag 3000,-,Cooktown,4895,-,-,-,-,-,-,-9024,-,-,cooktown_library@cook.qld.gov.au,10am-12.30pm; 1.30-5pm,10am-12.30pm; 1.30-5pm,10am-12.30pm; 1.30-5pm,10am-12.30pm; 1.30-5pm,10am-12.30pm; 1.30-5pm,9am-12.30pm,Closed,-15.471042,145.249262,Library Manager,-,Karien Francois,-9024,Kfrancois@cook.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/croydon-shire-council/croydon-library,Croydon Library,Branch,Croydon Shire Council,Rural Libraries Queensland,Yes,63 Samwell Street,-,Croydon,4871,PO Box 17,-,Croydon,4871,-,-,-,-,-,-,-11824,-,-,library@croydon.qld.gov.au,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,Closed,Closed,-18.204104,142.244202,Library Services Manager,-,Mandy Pickering,-11824,library@croydon.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/emerald-library,Emerald Library,Branch,Central Highlands Regional Council,Independent Library Service,Yes,44 Borilla Street,-,Emerald,4720,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-13376,-,-,emerald-library@chrc.qld.gov.au,10am-6pm,10am-6pm,10am-6pm,10am-6pm,10am-6pm,10am-1pm,Closed,-23.525333,148.162377,Library Services Coordinator,Ms,Kira Nuss,-13366,knuss@chrc.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/flinders-shire-council/flinders-library,Flinders Library,Branch,Flinders Shire Council,Rural Libraries Queensland,Yes,Cnr Gray Street and Brodie Street,-,Hughenden,4821,-,-,-,-,-,-,-,-,-,-,-7663,-,-,librarian@flinders.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-6pm,9am-5pm,9am-12 noon,Closed,-20.843157,144.200747,Librarian,-,Mim Crase,-7663,librarian@flinders.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/etheridge-shire-council/georgetown-library,Georgetown Library,Branch,Etheridge Shire Council,Rural Libraries Queensland,No,TerrEstrial Information Centre,Low Street,Georgetown,4871,PO Box 12,-,Georgetown,4871,Low Street,-,-,-,Georgetown,4871,-5493,-,-,-,"8.30am-4.30pm, April to September; 9am-4.30pm, October to March","8.30am-4.30pm, April to September; 9am-4.30pm, October to March","8.30am-4.30pm, April to September; 9am-4.30pm, October to March","8.30am-4.30pm, April to September; 9am-4.30pm, October to March","8.30am-4.30pm, April to September; 9am-4.30pm, October to March","8.30am-4.30pm, April to September; Closed, October to March","8.30am-4.30pm, April to September; Closed, October to March",-18.290788,143.548648,Manager,-,Tamsin Alderton,-13052,tamsin.alderton@etheridge.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gladstone-regional-council/gladstone-city-library,Gladstone City Library,Branch,Gladstone Regional Council,Independent Library Service,Yes,39 Goondoon Street,-,Gladstone,4680,-,-,-,-,39 Goondoon Street,-,-,-,Gladstone,4680,-11322,-,-,library@gladstone.qld.gov.au,9am-5.45pm,9am-5.45pm,9am-5.45pm,9am-5.45pm,9am-5.45pm,9am-4pm,Closed,-23.842973,151.255427,Manager Regional Libraries,-,Fran Moroney,-11366,franmoroney@gladstonerc.qld.gov.au,Librarian - Collections and Programs,-,Sue Norris,-11336,sue.norris@gladstone.qld.gov.au,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gympie-regional-council/gympie-library,Gympie Library,Branch,Gympie Regional Council,Independent Library Service,Yes,8-14 Mellor Street,-,Gympie,4570,PO Box 155,-,Gympie,4570,-,-,-,-,-,-,-6286,-,-,library@gympie.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-7pm,9am-5pm,9am-12 noon,Closed,-26.189647,152.665471,Client Services Librarian,Mr,Geoff Barlow,-6278,geoff.barlow@gympie.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/fraser-coast-regional-council/hervey-bay-library,Hervey Bay Library,Branch,Fraser Coast Regional Council,Independent Library Service,Yes,161 Old Maryborough Road,-,Pialba,4655,-,-,-,-,Maryborough Library,127-129 Bazaar St,-,-,Maryborough,4650,-8363,-,-,-,9am-6pm,9am-6pm,9am-6pm,9am-6pm,9am-4pm,9am-4pm,Closed,-25.28503,152.836872,Branch Manager,-,Tara Webb,-8363,tara.webb@frasercoast.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
